image_index,image_name,image_path,strategy,k,n_agents,n_iters,seed,woa_b,share_interval,fe_best,time_sec,thresholds,jitter_fe_original,jitter_fe_mean,jitter_fe_std,jitter_fe_min,jitter_fe_max,conv_fe_first,conv_fe_last,conv_fe_last_mean,conv_fe_last_std,conv_fe_improvement
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA1,10,30,100,42,1.0,4,0.04826421593329476,2.714848279953003,"2,4,6,9,16,18,59,226,227,242",0.04826421593329476,0.048197757747019385,3.0259052848515484e-05,0.04811385438254641,0.04826421593329476,0.04603543215706709,0.04826421593329476,0.04826310845551969,3.3224333252070142e-06,0.0022287837762276705
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA2,10,30,100,42,1.0,4,0.04833146901507795,2.6606264114379883,"1,3,4,5,6,7,8,68,223,224",0.04833146901507795,0.048276638810609306,6.805395354413042e-05,0.04813488370188786,0.04835979251467454,0.045905768509233585,0.04833146901507795,0.04833146901507795,0.0,0.0024257005058443623
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA3,10,30,100,42,1.0,4,0.0482217328371224,2.657541036605835,"1,2,6,7,8,23,24,51,227,228",0.0482217328371224,0.048157679270113316,3.655797323204016e-05,0.04806694946603274,0.0482217328371224,0.04603543215706709,0.0482217328371224,0.048211812847147276,6.68443893347714e-06,0.002186300680055313
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA4,10,30,100,42,1.0,4,0.048116182180004415,2.6496777534484863,"1,2,3,4,5,6,7,8,69,208",0.048116182180004415,0.04805786736890684,2.762304874071456e-05,0.04798604249250146,0.048116182180004415,0.045905768509233585,0.048116182180004415,0.048116182180004415,0.0,0.002210413670770829
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA5,10,30,100,42,1.0,4,0.04845800304415029,5.76610803604126,"1,2,3,4,6,69,219,228,247,248",0.04845800304415029,0.048336094524417096,6.095363277755698e-05,0.04819714766441144,0.04845800304415029,0.04707212603581684,0.04845800304415029,0.04845636162262318,4.924264581319254e-06,0.0013858770083334457
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA1,10,30,100,42,1.0,4,0.047270338888647456,2.66379976272583,"1,2,5,7,15,16,41,196,197,204",0.047270338888647456,0.047208475128186406,3.189460393160318e-05,0.04712500952720845,0.047270338888647456,0.045937774083097946,0.047270338888647456,0.04726568071807334,9.31634114823554e-06,0.0013325648055495104
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA2,10,30,100,42,1.0,4,0.04727275024336996,2.674685478210449,"2,3,4,8,10,11,12,45,192,193",0.04727275024336996,0.04722254173073452,2.6944870616538086e-05,0.04716487737931942,0.04727275024336996,0.04707125727022042,0.04727275024336996,0.04725918760104557,7.675995085254344e-06,0.00020149297314953768
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA3,10,30,100,42,1.0,4,0.0472764468244877,2.6818153858184814,"1,2,3,4,5,6,7,49,188,189",0.0472764468244877,0.04723846521925341,2.1392059270636218e-05,0.047209914294819515,0.047279148726071106,0.045937774083097946,0.0472764468244877,0.047276022110166294,6.487618422039456e-07,0.0013386727413897542
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA4,10,30,100,42,1.0,4,0.047245319688765886,2.6369292736053467,"1,3,4,5,6,9,15,40,199,204",0.047245319688765886,0.04719478225464006,2.7498406131133803e-05,0.047140218395708484,0.047245319688765886,0.04707125727022042,0.047245319688765886,0.047241535181002395,2.477541899190212e-06,0.00017406241854546478
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA5,10,30,100,42,1.0,4,0.04725375511222872,5.426945209503174,"1,3,4,8,9,12,13,46,189,190",0.04725375511222872,0.04719909656255433,3.095701601902976e-05,0.04714865085470157,0.04725375511222872,0.04654103786981709,0.04725375511222872,0.04725375511222872,0.0,0.000712717242411634
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA1,10,30,100,42,1.0,4,0.040768516230772836,2.7007999420166016,"5,7,8,9,25,27,89,236,251,252",0.040768516230772836,0.03934340098922319,0.0008647831616229689,0.03765253638013495,0.040768516230772836,0.039921909717635304,0.040768516230772836,0.040768256912346104,5.186368534582097e-07,0.0008466065131375322
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA2,10,30,100,42,1.0,4,0.04067403587886623,2.6926398277282715,"17,39,64,103,212,213,228,242,251,254",0.04067403587886623,0.03967011989136205,0.0005430154305714629,0.03878937344629323,0.04067403587886623,0.039921909717635304,0.04067403587886623,0.04067403587886622,6.938893903907228e-18,0.0007521261612309232
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA3,10,30,100,42,1.0,4,0.04072315018564175,2.7170939445495605,"14,22,82,136,165,172,227,250,251,254",0.04072315018564175,0.03910289611373555,0.0007252265425106952,0.03787584315479694,0.04072315018564175,0.039921909717635304,0.04072315018564175,0.04072315018564175,0.0,0.0008012404680064478
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA4,10,30,100,42,1.0,4,0.0408128198241731,2.9590022563934326,"1,2,3,39,58,67,235,250,251,254",0.0408128198241731,0.03921418563200315,0.0007404276817230887,0.03793342555552001,0.0408128198241731,0.039921909717635304,0.0408128198241731,0.04076826271932978,2.916947224180103e-05,0.0008909101065377942
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA5,10,30,100,42,1.0,4,0.04084535814150095,5.4763922691345215,"1,2,3,18,104,149,235,250,251,254",0.04084535814150095,0.039248315763962385,0.0007512991435886806,0.03793224126511334,0.04084535814150095,0.03993075640867014,0.04084535814150095,0.04084535814150094,6.938893903907228e-18,0.0009146017328308109
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA1,10,30,100,42,1.0,4,0.04782529353352004,2.6835687160491943,"1,2,3,4,11,17,19,20,223,224",0.04782529353352004,0.04771308035743255,6.385651182432635e-05,0.04758207321099354,0.04782529353352004,0.046665493011582196,0.04782529353352004,0.047801533670099115,1.2031257165697219e-05,0.0011598005219378427
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA2,10,30,100,42,1.0,4,0.04787810167506065,2.7052204608917236,"2,4,7,9,10,13,14,17,223,224",0.04787810167506065,0.04777426472940967,5.500411917246901e-05,0.04767263460689275,0.04787810167506065,0.04748584751694774,0.04787810167506065,0.047831747090885536,3.491263495074576e-05,0.00039225415811291325
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA3,10,30,100,42,1.0,4,0.047695962318782786,2.705826759338379,"3,17,19,20,40,43,60,63,203,230",0.047695962318782786,0.0475735681068201,5.7247425379491596e-05,0.04745363688401752,0.047695962318782786,0.046665493011582196,0.047695962318782786,0.04769596231878279,6.938893903907228e-18,0.0010304693072005905
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA4,10,30,100,42,1.0,4,0.047931929058917314,2.7176458835601807,"1,2,5,6,7,8,9,16,223,224",0.047931929058917314,0.04781418356429413,5.6954346175124655e-05,0.047707957147158454,0.047931929058917314,0.04748584751694774,0.047931929058917314,0.047931929058917314,0.0,0.00044608154196957434
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA5,10,30,100,42,1.0,4,0.04792953731680742,5.415266036987305,"1,2,4,6,7,8,10,16,223,224",0.04792953731680742,0.047810833941200614,5.765614464277779e-05,0.04769354446996538,0.04792953731680742,0.04673732535691463,0.04792953731680742,0.04792953731680742,0.0,0.0011922119598927888
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA1,10,30,100,42,1.0,4,0.04825022721623078,2.7072744369506836,"1,2,3,4,5,6,39,250,251,254",0.04825022721623078,0.04809534936421619,6.005148676553129e-05,0.047989669210013054,0.04825022721623078,0.04586805640356497,0.04825022721623078,0.04825022721623078,0.0,0.0023821708126658125
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA2,10,30,100,42,1.0,4,0.048186647866620164,2.7506561279296875,"1,2,3,4,5,6,7,8,38,254",0.048186647866620164,0.04811682645510965,4.2680718676742484e-05,0.04800933887955808,0.048186647866620164,0.0458883259060898,0.048186647866620164,0.04818664786662017,6.938893903907228e-18,0.0022983219605303626
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA3,10,30,100,42,1.0,4,0.04633222158065513,2.714538335800171,"6,69,117,118,121,122,125,138,141,216",0.04633222158065513,0.04567424223777132,0.0003684139704502684,0.04504426105609988,0.04633222158065513,0.04586805640356497,0.04633222158065513,0.04629995456407776,1.0947433788280253e-05,0.00046416517709015753
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA4,10,30,100,42,1.0,4,0.04794082643139334,2.7069616317749023,"9,10,55,244,245,246,249,250,251,254",0.04794082643139334,0.047817934858261205,7.508871871896314e-05,0.04766950774402662,0.04794082643139334,0.0458883259060898,0.04794082643139334,0.04792200038006136,1.4971547208176832e-05,0.0020525005253035356
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA5,10,30,100,42,1.0,4,0.048186647866620164,5.3826775550842285,"1,2,3,4,5,6,7,8,38,254",0.048186647866620164,0.04811682645510965,4.2680718676742484e-05,0.04800933887955808,0.048186647866620164,0.04793012575607072,0.048186647866620164,0.04818664786662017,6.938893903907228e-18,0.0002565221105494467
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA1,10,30,100,42,1.0,4,0.04889698164015982,2.6710867881774902,"1,2,3,4,5,33,247,248,251,252",0.04889698164015982,0.04861381994860717,0.00010668649555753018,0.04839292917686623,0.04889698164015982,0.04639061720145384,0.04889698164015982,0.04888096193592135,8.00985211923677e-06,0.0025063644387059783
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA2,10,30,100,42,1.0,4,0.04880587246246956,2.6472160816192627,"1,37,243,244,245,248,249,250,253,254",0.04880587246246956,0.048640274251690006,8.478678065368275e-05,0.04848534273881638,0.04880587246246956,0.04781284858689607,0.04880587246246956,0.04880587246246957,6.938893903907228e-18,0.0009930238755734913
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA3,10,30,100,42,1.0,4,0.04852655310322276,2.6947813034057617,"11,24,243,244,245,247,248,250,251,254",0.04852655310322276,0.04837444639453551,9.412655658618553e-05,0.04817621567245424,0.04852655310322276,0.04639061720145384,0.04852655310322276,0.04851639431864728,6.650485612261367e-06,0.002135935901768915
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA4,10,30,100,42,1.0,4,0.048721702546816556,2.6578567028045654,"6,7,29,242,245,246,247,250,251,254",0.048721702546816556,0.048519566031247,8.564388994348995e-05,0.04833887911625674,0.048721702546816556,0.04781284858689607,0.048721702546816556,0.04866673874438711,3.46684986107312e-05,0.0009088539599204845
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA5,10,30,100,42,1.0,4,0.048843548482071016,5.357024192810059,"1,2,3,4,5,34,247,250,251,254",0.048843548482071016,0.0486043211530586,0.00011257403734027848,0.0483703971349351,0.048843548482071016,0.04666354425791176,0.048843548482071016,0.048843548482071016,0.0,0.002180004224159253
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA1,10,30,100,42,1.0,4,0.05113005064589706,2.6964683532714844,"1,2,4,11,235,238,239,250,251,254",0.05113005064589706,0.05091275687181319,0.0001090435594404572,0.0507146053172372,0.05113005064589706,0.049756707260423444,0.05113005064589706,0.05113005064589706,0.0,0.0013733433854736174
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA2,10,30,100,42,1.0,4,0.050888223720076606,2.746333360671997,"1,2,3,4,5,6,7,8,9,240",0.050888223720076606,0.05068381805336278,0.00011052540764553591,0.05048393627563465,0.050888223720076606,0.05079376046710817,0.050888223720076606,0.050888223720076606,0.0,9.446325296843389e-05
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA3,10,30,100,42,1.0,4,0.05118388359089616,2.7317447662353516,"1,2,3,4,5,6,7,250,251,254",0.05118388359089616,0.05089960211441661,0.00012127894291487499,0.05070333458421162,0.05118388359089616,0.049756707260423444,0.05118388359089616,0.051183883590896165,6.938893903907228e-18,0.001427176330472714
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA4,10,30,100,42,1.0,4,0.050888223720076606,2.737086772918701,"1,2,3,4,5,6,7,8,9,240",0.050888223720076606,0.05068381805336278,0.00011052540764553591,0.05048393627563465,0.050888223720076606,0.05079376046710817,0.050888223720076606,0.050888223720076606,0.0,9.446325296843389e-05
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA5,10,30,100,42,1.0,4,0.05125743282270116,5.572828054428101,"8,237,241,243,244,246,247,250,251,254",0.05125743282270116,0.051052112701126307,9.291017589050778e-05,0.05091159416500222,0.05125743282270116,0.049756707260423444,0.05125743282270116,0.05124299185151667,9.530661927886945e-06,0.0015007255622777188
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA1,10,30,100,42,1.0,4,0.0473151206789198,2.7189435958862305,"1,2,3,4,5,6,7,76,251,252",0.0473151206789198,0.04725173609115398,2.3157429735167087e-05,0.04719955691592345,0.0473151206789198,0.04592221869685905,0.0473151206789198,0.0473151206789198,0.0,0.0013929019820607472
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA2,10,30,100,42,1.0,4,0.04729509077520354,2.7038040161132812,"1,2,82,248,249,250,251,252,253,254",0.04729509077520354,0.04726124397944093,2.4556677294660704e-05,0.04721318447689724,0.04729509077520354,0.04592221869685905,0.04729509077520354,0.04729509077520354,0.0,0.0013728720783444878
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA3,10,30,100,42,1.0,4,0.046980106850326386,2.6956284046173096,"21,62,241,242,245,248,249,252,253,254",0.046980106850326386,0.04693282164153551,2.7653690140497292e-05,0.04688479016172332,0.046980106850326386,0.04592221869685905,0.046980106850326386,0.046972847991812484,8.917095367984685e-06,0.001057888153467336
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA4,10,30,100,42,1.0,4,0.04732014639413071,2.6925954818725586,"1,2,3,4,5,6,77,250,251,254",0.04732014639413071,0.04725778706073328,2.642048885696483e-05,0.04720124815760574,0.04732014639413071,0.04592221869685905,0.04732014639413071,0.047320146394130715,6.938893903907228e-18,0.0013979276972716573
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA5,10,30,100,42,1.0,4,0.0473151206789198,5.384276628494263,"1,2,3,4,5,6,7,76,251,252",0.0473151206789198,0.04725173609115398,2.3157429735167087e-05,0.04719955691592345,0.0473151206789198,0.046366467778912915,0.0473151206789198,0.0473151206789198,0.0,0.0009486529000068827
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA1,10,30,100,42,1.0,4,0.04849674548499785,2.7333953380584717,"64,75,76,83,88,107,116,123,206,252",0.04849674548499785,0.0480702017579454,0.00015461219898392896,0.04777378693982938,0.04849674548499785,0.046960777115064814,0.04849674548499785,0.048494359429757355,1.1930276202443136e-06,0.0015359683699330343
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA2,10,30,100,42,1.0,4,0.049035626806191765,2.7736752033233643,"1,168,245,246,249,250,251,252,253,254",0.049035626806191765,0.04877216625338697,0.00016824689635524604,0.04853808880911776,0.049035626806191765,0.04772916720081001,0.049035626806191765,0.049035626806191765,0.0,0.0013064596053817545
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA3,10,30,100,42,1.0,4,0.04902003368121294,2.6913442611694336,"68,73,76,77,80,92,93,96,150,252",0.04902003368121294,0.048469173443473956,0.00023137280646479353,0.047958130261596114,0.04902003368121294,0.046960777115064814,0.04902003368121294,0.04893274271888829,6.564247989869086e-05,0.002059256566148124
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA4,10,30,100,42,1.0,4,0.04966573143576003,2.671778440475464,"70,71,74,75,78,83,237,250,251,254",0.04966573143576003,0.049025330682664736,0.00031030540022960773,0.04821510738907593,0.04966573143576003,0.04772916720081001,0.04966573143576003,0.04954608988806454,7.449724341701573e-05,0.0019365642349500195
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA5,10,30,100,42,1.0,4,0.04912343739751125,5.420762062072754,"1,2,74,164,243,244,247,248,251,254",0.04912343739751125,0.049037154791153906,0.00012866640671086374,0.04877674361578741,0.04922188380198782,0.04704190964784872,0.04912343739751125,0.049115133076431804,8.304321079441457e-06,0.002081527749662533
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA1,10,30,100,42,1.0,4,0.04870257210530843,2.7103819847106934,"1,3,4,5,6,7,8,111,253,254",0.04870257210530843,0.04858725510470631,6.60141437075464e-05,0.04842356458255295,0.04870257210530843,0.04623875043166888,0.04870257210530843,0.04870257210530843,0.0,0.002463821673639545
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA2,10,30,100,42,1.0,4,0.0487143091016594,2.705866813659668,"1,2,3,4,5,6,7,8,111,254",0.0487143091016594,0.04859878742894274,7.066273268044268e-05,0.04844858908653197,0.0487143091016594,0.047131125190378945,0.0487143091016594,0.0487143091016594,0.0,0.0015831839112804558
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA3,10,30,100,42,1.0,4,0.04880458273354506,2.6964704990386963,"1,2,3,4,5,116,251,252,253,254",0.04880458273354506,0.04866962855151586,8.129890780110787e-05,0.048526735939804395,0.04880458273354506,0.04623875043166888,0.04880458273354506,0.04880458273354506,0.0,0.002565832301876174
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA4,10,30,100,42,1.0,4,0.0487143091016594,2.761246681213379,"1,2,3,4,5,6,7,8,111,254",0.0487143091016594,0.04859878742894274,7.066273268044268e-05,0.04844858908653197,0.0487143091016594,0.047131125190378945,0.0487143091016594,0.0487143091016594,0.0,0.0015831839112804558
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA5,10,30,100,42,1.0,4,0.0487483096599636,5.526185512542725,"1,2,3,4,5,6,7,112,253,254",0.0487483096599636,0.04865393096308984,5.480503998529577e-05,0.04851649385454877,0.0487483096599636,0.04662986076619487,0.0487483096599636,0.048748309659963594,6.938893903907228e-18,0.0021184488937687346
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA1,10,30,100,42,1.0,4,0.046890535431789296,2.6968493461608887,"4,10,11,12,13,14,16,18,119,254",0.046890535431789296,0.046862512103353904,1.7143992832243124e-05,0.04683867691141452,0.046890535431789296,0.04609048118748961,0.046890535431789296,0.046890535431789296,0.0,0.0008000542442996861
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA2,10,30,100,42,1.0,4,0.046890535431789296,2.8541886806488037,"1,2,4,5,6,10,16,18,119,254",0.046890535431789296,0.046856052431930806,2.2393420726611475e-05,0.04679621905532165,0.046890535431789296,0.04609048118748961,0.046890535431789296,0.046890535431789296,0.0,0.0008000542442996861
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA3,10,30,100,42,1.0,4,0.04685301422023224,2.6655051708221436,"1,2,3,4,14,19,122,251,252,254",0.04685301422023224,0.0468177947466589,2.1358315556328447e-05,0.04677389173653999,0.04685301422023224,0.04609048118748961,0.04685301422023224,0.0468526915954513,3.2262478094277625e-07,0.0007625330327426308
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA4,10,30,100,42,1.0,4,0.04685181681701559,2.6552112102508545,"1,2,9,17,19,120,251,252,253,254",0.04685181681701559,0.04681182775071903,1.417287750198721e-05,0.04679143725718148,0.04685181681701559,0.04609048118748961,0.04685181681701559,0.0468518168170156,6.938893903907228e-18,0.0007613356295259818
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA5,10,30,100,42,1.0,4,0.04688374375969748,5.3629066944122314,"1,2,3,4,10,16,17,120,253,254",0.04688374375969748,0.046843989838938054,2.4872345408012747e-05,0.04679238732205654,0.04688374375969748,0.04609048118748961,0.04688374375969748,0.046883743759697484,6.938893903907228e-18,0.0007932625722078673
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA1,10,30,100,42,1.0,4,0.05206288603822227,2.685673475265503,"1,3,5,8,10,18,49,213,247,248",0.05206288603822227,0.05195669201802409,5.271373976804015e-05,0.051855992296786134,0.05206288603822227,0.04712248813180842,0.05206288603822227,0.05206288603822227,0.0,0.004940397906413846
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA2,10,30,100,42,1.0,4,0.052060332212580794,2.681278705596924,"1,2,4,5,6,13,56,205,209,243",0.052060332212580794,0.051996473682354584,4.2832692980072806e-05,0.05187712062647383,0.052060332212580794,0.04739227227180978,0.052060332212580794,0.052060332212580794,0.0,0.004668059940771012
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA3,10,30,100,42,1.0,4,0.05198963869961964,2.8555212020874023,"1,2,4,5,9,10,11,16,51,212",0.05198963869961964,0.05188952748351561,7.357341040963063e-05,0.05172026682990927,0.05198963869961964,0.04712248813180842,0.05198963869961964,0.05198948741515073,4.5385340675246915e-07,0.004867150567811215
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA4,10,30,100,42,1.0,4,0.052019692210237736,2.7072911262512207,"1,2,4,5,7,24,41,220,239,252",0.052019692210237736,0.05182706044298976,0.00014199506852207453,0.05149455349942327,0.052019692210237736,0.04739227227180978,0.052019692210237736,0.052012025358017064,9.367106952842533e-06,0.004627419938427954
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA5,10,30,100,42,1.0,4,0.052006323239276814,5.4573705196380615,"1,2,3,4,5,6,65,195,247,254",0.052006323239276814,0.05193289464151912,7.367138053670397e-05,0.05172317908378378,0.05201834414810333,0.047705831547711616,0.052006323239276814,0.05200632323927681,6.938893903907228e-18,0.0043004916915651975
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA1,10,30,100,42,1.0,4,0.04864035240615822,2.698931932449341,"2,4,5,6,16,244,247,248,251,252",0.04864035240615822,0.048121573501071234,0.0002146957542491528,0.04765900363153929,0.04864035240615822,0.0472009035863451,0.04864035240615822,0.04864035240615822,0.0,0.001439448819813123
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA2,10,30,100,42,1.0,4,0.04848638312968736,2.696366786956787,"1,2,4,5,10,241,247,250,251,254",0.04848638312968736,0.0481498929303993,0.00016528592061941231,0.04782169796993876,0.04848638312968736,0.0472009035863451,0.04848638312968736,0.04848638312968735,6.938893903907228e-18,0.0012854795433422592
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA3,10,30,100,42,1.0,4,0.048468215813104225,2.6719655990600586,"1,2,3,4,5,6,17,250,251,254",0.048468215813104225,0.04815369714306829,0.00016658053320959537,0.047833094487046035,0.04847641038425109,0.0472009035863451,0.048468215813104225,0.048468215813104225,0.0,0.001267312226759125
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA4,10,30,100,42,1.0,4,0.04842597242785104,2.6547954082489014,"5,20,229,231,237,246,247,250,251,254",0.04842597242785104,0.04803345457551783,0.00019350486819152653,0.04774795216510747,0.04842597242785104,0.0472009035863451,0.04842597242785104,0.04837914148914386,7.154922708358791e-05,0.0012250688415059371
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA5,10,30,100,42,1.0,4,0.050797714601747895,5.3688812255859375,"231,232,235,236,243,246,247,250,251,254",0.050797714601747895,0.050247924127176026,0.00018904550439544158,0.050017843039819744,0.050797714601747895,0.0472009035863451,0.050797714601747895,0.05077800129204577,3.011257796936571e-05,0.0035968110154027955
15,134035.jpg,dataset/BDS500/images/val\134035.jpg,PA1,10,30,100,42,1.0,4,0.04932893289641383,2.650024890899658,"1,2,3,4,5,6,7,8,9,58",0.04932893289641383,0.049309802824589355,1.1727698092735372e-05,0.0492694792761984,0.04932893289641383,0.045958297652755956,0.04932893289641383,0.04932893289641383,0.0,0.0033706352436578754
15,134035.jpg,dataset/BDS500/images/val\134035.jpg,PA2,10,30,100,42,1.0,4,0.04932893289641383,2.6510114669799805,"1,2,3,4,5,6,7,8,9,58",0.04932893289641383,0.049309802824589355,1.1727698092735372e-05,0.0492694792761984,0.04932893289641383,0.04596727906563482,0.04932893289641383,0.04932893289641383,0.0,0.003361653830779014
