image_index,image_name,image_path,strategy,k,n_agents,n_iters,seed,woa_b,share_interval,fe_best,time_sec,thresholds,jitter_fe_original,jitter_fe_mean,jitter_fe_std,jitter_fe_min,jitter_fe_max,conv_fe_first,conv_fe_last,conv_fe_last_mean,conv_fe_last_std,conv_fe_improvement
15,134035.jpg,dataset/BDS500/images/val\134035.jpg,PA3,10,30,100,42,1.0,1,0.04853920365643736,4.555717706680298,"1,2,3,4,5,6,61,252,253,254",0.04853920365643736,0.04849334102289068,2.150115345421085e-05,0.04845078798221495,0.04853920365643736,0.045958297652755956,0.04853920365643736,0.048539203656437366,6.938893903907228e-18,0.0025809060036814033
15,134035.jpg,dataset/BDS500/images/val\134035.jpg,PA4,10,30,100,42,1.0,1,0.04932893289641383,4.483518600463867,"1,2,3,4,5,6,7,8,9,58",0.04932893289641383,0.049309802824589355,1.1727698092735372e-05,0.0492694792761984,0.04932893289641383,0.04596727906563482,0.04932893289641383,0.04932893289641383,0.0,0.003361653830779014
15,134035.jpg,dataset/BDS500/images/val\134035.jpg,PA5,10,30,100,42,1.0,1,0.04932893289641383,9.504815101623535,"1,2,3,4,5,6,7,8,9,58",0.04932893289641383,0.049309802824589355,1.1727698092735372e-05,0.0492694792761984,0.04932893289641383,0.04842295818900822,0.04932893289641383,0.04932893289641383,0.0,0.0009059747074056101
16,14037.jpg,dataset/BDS500/images/val\14037.jpg,PA1,10,30,100,42,1.0,1,0.05063679195456882,4.594775199890137,"52,59,60,63,72,83,152,171,216,254",0.05063679195456882,0.050125172883371635,0.0001577794253051453,0.04986682287677441,0.05063679195456882,0.04983700256176039,0.05063679195456882,0.050634738393895914,2.85966079643804e-06,0.0007997893928084268
16,14037.jpg,dataset/BDS500/images/val\14037.jpg,PA2,10,30,100,42,1.0,1,0.051262009839452144,4.972887992858887,"2,5,58,189,194,205,215,225,229,235",0.051262009839452144,0.0511649209270172,0.00019722154171611668,0.0505045546739431,0.05140740394242767,0.049462516127798874,0.051262009839452144,0.05124214603431913,2.1674886970401937e-05,0.0017994937116532703
16,14037.jpg,dataset/BDS500/images/val\14037.jpg,PA3,10,30,100,42,1.0,1,0.05116028778436649,5.3207879066467285,"52,59,60,71,72,79,251,252,253,254",0.05116028778436649,0.050796540194101236,0.00014779813510906286,0.05044330696098456,0.05116028778436649,0.04983700256176039,0.05116028778436649,0.05113053691154714,1.4163706136904017e-05,0.0013232852226060937
16,14037.jpg,dataset/BDS500/images/val\14037.jpg,PA4,10,30,100,42,1.0,1,0.050478995989651894,5.691493988037109,"49,60,69,82,157,174,221,222,242,248",0.050478995989651894,0.050347407909641276,6.324599191584256e-05,0.05024572635612119,0.050478995989651894,0.049462516127798874,0.050478995989651894,0.05047210409033409,6.891899317799238e-06,0.0010164798618530202
16,14037.jpg,dataset/BDS500/images/val\14037.jpg,PA5,10,30,100,42,1.0,1,0.05141626853110636,9.624939203262329,"2,3,4,5,6,53,192,193,208,237",0.05141626853110636,0.0508040337364776,0.0004258037593295609,0.0498498699003937,0.05141626853110636,0.049937783277519264,0.05141626853110636,0.05141351260574186,2.9712943613144225e-06,0.0014784852535870974
17,143090.jpg,dataset/BDS500/images/val\143090.jpg,PA1,10,30,100,42,1.0,1,0.04816615194554167,4.515865087509155,"1,2,3,4,5,6,7,8,79,254",0.04816615194554167,0.048013960136744006,8.585318032863347e-05,0.04781016632511588,0.04816615194554167,0.04616433485968694,0.04816615194554167,0.04816615194554168,6.938893903907228e-18,0.002001817085854729
17,143090.jpg,dataset/BDS500/images/val\143090.jpg,PA2,10,30,100,42,1.0,1,0.04820129785553991,4.425036907196045,"2,4,5,8,9,12,13,78,253,254",0.04820129785553991,0.04778778410462335,0.00019588033994557112,0.04745693155362491,0.04820129785553991,0.04616433485968694,0.04820129785553991,0.04820129785553991,0.0,0.002036962995852966
17,143090.jpg,dataset/BDS500/images/val\143090.jpg,PA3,10,30,100,42,1.0,1,0.0482745678610561,4.27280592918396,"1,2,3,4,5,6,9,78,253,254",0.0482745678610561,0.048114490742551065,8.526067929334394e-05,0.04791697019922468,0.0482745678610561,0.04616433485968694,0.0482745678610561,0.0482745678610561,0.0,0.002110233001369158
17,143090.jpg,dataset/BDS500/images/val\143090.jpg,PA4,10,30,100,42,1.0,1,0.04819983024178365,4.729354619979858,"1,2,3,4,5,6,9,10,77,254",0.04819983024178365,0.047996357506685475,0.00010008047762985632,0.047768317507173884,0.04819983024178365,0.04616433485968694,0.04819983024178365,0.04819983024178365,0.0,0.0020354953820967067
17,143090.jpg,dataset/BDS500/images/val\143090.jpg,PA5,10,30,100,42,1.0,1,0.04925518594450134,9.380301237106323,"245,246,247,248,249,250,251,252,253,254",0.04925518594450134,0.049239514990769694,2.0663026590852657e-05,0.04919924085625332,0.04925518594450134,0.04639480882416644,0.04925518594450134,0.04925518594450134,0.0,0.002860377120334899
18,145086.jpg,dataset/BDS500/images/val\145086.jpg,PA1,10,30,100,42,1.0,1,0.04828410598188594,4.651712894439697,"1,2,4,134,135,150,183,188,211,254",0.04828410598188594,0.04798857033837356,0.00014338444089328912,0.04761845663764988,0.04828410598188594,0.046779863746780025,0.04828410598188594,0.04827855099424509,8.485383782909358e-06,0.0015042422351059168
18,145086.jpg,dataset/BDS500/images/val\145086.jpg,PA2,10,30,100,42,1.0,1,0.04854216278979804,4.597601890563965,"1,2,137,194,205,206,209,210,253,254",0.04854216278979804,0.04830826183742136,9.478771204877205e-05,0.04812799509314236,0.04854216278979804,0.04769169232196134,0.04854216278979804,0.048542162789798046,6.938893903907228e-18,0.0008504704678366989
18,145086.jpg,dataset/BDS500/images/val\145086.jpg,PA3,10,30,100,42,1.0,1,0.04853277874920851,4.652606725692749,"74,123,142,143,146,179,185,204,209,228",0.04853277874920851,0.047988671095300126,0.00030354631768521675,0.04723389132389379,0.04853277874920851,0.046779863746780025,0.04853277874920851,0.04849820052924593,3.55032362915283e-05,0.0017529150024284887
18,145086.jpg,dataset/BDS500/images/val\145086.jpg,PA4,10,30,100,42,1.0,1,0.04861409575435475,4.790031433105469,"1,136,193,196,198,201,202,209,210,226",0.04861409575435475,0.048453271436652304,9.826342946188256e-05,0.048300238743540086,0.048664064905454746,0.04769169232196134,0.04861409575435475,0.048587595219524375,2.308053518900986e-05,0.000922403432393408
18,145086.jpg,dataset/BDS500/images/val\145086.jpg,PA5,10,30,100,42,1.0,1,0.04863211056467079,9.405766725540161,"2,137,190,193,198,201,212,227,228,235",0.04863211056467079,0.04840757250107948,0.00010277491763165618,0.04814467069750514,0.04863211056467079,0.047467278329751936,0.04863211056467079,0.04862902212048307,1.0294813959060845e-06,0.0011648322349188528
19,147091.jpg,dataset/BDS500/images/val\147091.jpg,PA1,10,30,100,42,1.0,1,0.05025587063030383,4.762402534484863,"103,106,107,110,115,118,119,126,251,254",0.05025587063030383,0.04955636837446916,0.00024715583815716454,0.04917100597329192,0.05025587063030383,0.04889566571614533,0.05025587063030383,0.05025587063030383,0.0,0.0013602049141585026
19,147091.jpg,dataset/BDS500/images/val\147091.jpg,PA2,10,30,100,42,1.0,1,0.04990549517200504,4.61198091506958,"99,100,103,112,115,124,249,252,253,254",0.04990549517200504,0.04949655263066895,0.0001861633271732547,0.049009584779162015,0.04990549517200504,0.048025889713310364,0.04990549517200504,0.049738444192732253,0.00011644631849297008,0.001879605458694679
19,147091.jpg,dataset/BDS500/images/val\147091.jpg,PA3,10,30,100,42,1.0,1,0.050195168971804344,4.486516714096069,"98,101,106,109,110,113,114,129,252,254",0.050195168971804344,0.04959888906354534,0.0002459947113381058,0.049131052935815704,0.050195168971804344,0.04889566571614533,0.050195168971804344,0.05018603239959202,8.018939470961986e-06,0.0012995032556590153
19,147091.jpg,dataset/BDS500/images/val\147091.jpg,PA4,10,30,100,42,1.0,1,0.049470916345406415,4.599351406097412,"77,80,81,92,143,239,242,243,249,254",0.049470916345406415,0.04927123815040215,7.276250686194443e-05,0.04910916656360453,0.049470916345406415,0.048025889713310364,0.049470916345406415,0.049415153058725,7.648972304061712e-05,0.0014450266320960511
19,147091.jpg,dataset/BDS500/images/val\147091.jpg,PA5,10,30,100,42,1.0,1,0.049924391126535156,9.027008056640625,"109,110,113,126,249,250,251,252,253,254",0.049924391126535156,0.04963886809128994,0.00011474615566819456,0.04926664504541134,0.049924391126535156,0.0485048477882001,0.049924391126535156,0.04992439112653515,6.938893903907228e-18,0.0014195433383350567
20,148026.jpg,dataset/BDS500/images/val\148026.jpg,PA1,10,30,100,42,1.0,1,0.04953600100358167,4.410783052444458,"6,7,10,35,44,51,52,55,76,92",0.04953600100358167,0.04854381611499015,0.00047908791590665835,0.04745460206936601,0.04953600100358167,0.04676026436723972,0.04953600100358167,0.049482276039777714,2.7022346652167776e-05,0.0027757366363419522
20,148026.jpg,dataset/BDS500/images/val\148026.jpg,PA2,10,30,100,42,1.0,1,0.050105346688973346,4.287096738815308,"1,3,10,11,14,15,18,63,74,94",0.050105346688973346,0.047637782192406185,0.001580097076669432,0.04479459662909844,0.050105346688973346,0.0481287820290282,0.050105346688973346,0.05008730217476628,1.9965379723133382e-05,0.0019765646599451472
20,148026.jpg,dataset/BDS500/images/val\148026.jpg,PA3,10,30,100,42,1.0,1,0.04934174479407426,4.374735116958618,"1,2,3,4,5,6,7,58,59,106",0.04934174479407426,0.048869209579211995,0.00023479961091267854,0.04832849539278924,0.04934174479407426,0.04676026436723972,0.04934174479407426,0.04934096517924112,1.5592296662730875e-06,0.002581480426834537
20,148026.jpg,dataset/BDS500/images/val\148026.jpg,PA4,10,30,100,42,1.0,1,0.04974626963820796,4.391909599304199,"1,2,4,10,41,42,45,46,49,114",0.04974626963820796,0.0490291460945614,0.0003186563970744528,0.048379450869723235,0.04974626963820796,0.0481287820290282,0.04974626963820796,0.049746269638207954,6.938893903907228e-18,0.001617487609179763
20,148026.jpg,dataset/BDS500/images/val\148026.jpg,PA5,10,30,100,42,1.0,1,0.049395811410550466,9.665688753128052,"1,2,3,4,5,7,59,74,75,92",0.049395811410550466,0.0490854285204999,0.0001951696152036865,0.04856045742314079,0.049395811410550466,0.048285733381414155,0.049395811410550466,0.04939581141055047,6.938893903907228e-18,0.0011100780291363119
21,148089.jpg,dataset/BDS500/images/val\148089.jpg,PA1,10,30,100,42,1.0,1,0.04955018258515986,4.574653387069702,"1,3,4,6,7,10,11,14,15,18",0.04955018258515986,0.047919519517057384,0.0009644265236855941,0.04607149226301825,0.04955018258515986,0.04665667550183793,0.04955018258515986,0.04955018258515986,0.0,0.002893507083321936
21,148089.jpg,dataset/BDS500/images/val\148089.jpg,PA2,10,30,100,42,1.0,1,0.04944209390943902,4.578784704208374,"1,2,4,5,8,11,12,15,16,19",0.04944209390943902,0.04790788850242195,0.0009470279356885098,0.04640713433042707,0.04944209390943902,0.04665667550183793,0.04944209390943902,0.04943616331411328,1.1861190651463182e-05,0.0027854184076010896
21,148089.jpg,dataset/BDS500/images/val\148089.jpg,PA3,10,30,100,42,1.0,1,0.04685036419639545,4.585858106613159,"6,67,84,111,120,123,124,131,144,243",0.04685036419639545,0.04638293765649683,0.00020425116660221547,0.04597941997712718,0.04685036419639545,0.04665667550183793,0.04685036419639545,0.04685036419639545,0.0,0.00019368869455752002
21,148089.jpg,dataset/BDS500/images/val\148089.jpg,PA4,10,30,100,42,1.0,1,0.04680601250284916,4.3812034130096436,"6,69,87,110,119,122,123,130,144,239",0.04680601250284916,0.046392838272684936,0.00020137090195038285,0.045933385170095736,0.04680601250284916,0.04665667550183793,0.04680601250284916,0.046760957257218703,2.771352814187373e-05,0.00014933700101123215
21,148089.jpg,dataset/BDS500/images/val\148089.jpg,PA5,10,30,100,42,1.0,1,0.04953589772833922,9.160993814468384,"1,2,5,6,7,10,11,14,15,18",0.04953589772833922,0.047922281734489924,0.0009753375739566459,0.046099600042948996,0.049652344542810686,0.04665667550183793,0.04953589772833922,0.04953589772833922,0.0,0.0028792222265012907
22,156065.jpg,dataset/BDS500/images/val\156065.jpg,PA1,10,30,100,42,1.0,1,0.047700819409942176,4.5814502239227295,"51,56,59,60,63,64,79,84,119,252",0.047700819409942176,0.04644552958992526,0.0005556980504886655,0.04525590842057374,0.047700819409942176,0.04663180377734684,0.047700819409942176,0.04770081940994218,6.938893903907228e-18,0.0010690156325953368
22,156065.jpg,dataset/BDS500/images/val\156065.jpg,PA2,10,30,100,42,1.0,1,0.04711353405374123,5.415417194366455,"6,102,105,106,113,114,129,138,157,246",0.04711353405374123,0.04620297318447764,0.00042310773039732215,0.04527994591271042,0.04711353405374123,0.046684399075373056,0.04711353405374123,0.04711353405374123,0.0,0.0004291349783681758
22,156065.jpg,dataset/BDS500/images/val\156065.jpg,PA3,10,30,100,42,1.0,1,0.046991321018046,5.989772081375122,"1,2,161,246,247,248,251,252,253,254",0.046991321018046,0.046884368226772485,9.006550363551988e-05,0.04664794363280838,0.046991321018046,0.04663180377734684,0.046991321018046,0.04698840536538122,1.920221058794785e-06,0.0003595172406991587
22,156065.jpg,dataset/BDS500/images/val\156065.jpg,PA4,10,30,100,42,1.0,1,0.047121337716483705,4.587955713272095,"3,83,96,107,108,115,116,119,152,208",0.047121337716483705,0.04623028384060572,0.0004351028158850472,0.04547143152702815,0.047121337716483705,0.046684399075373056,0.047121337716483705,0.047121337716483705,0.0,0.0004369386411106485
22,156065.jpg,dataset/BDS500/images/val\156065.jpg,PA5,10,30,100,42,1.0,1,0.0471099036706311,9.466077089309692,"169,240,241,244,248,249,251,252,253,254",0.0471099036706311,0.04709484461763001,6.129572271528925e-06,0.04708527210036265,0.0471099036706311,0.04683764909603977,0.0471099036706311,0.04710839088335796,7.563936365695412e-07,0.0002722545745913324
23,157055.jpg,dataset/BDS500/images/val\157055.jpg,PA1,10,30,100,42,1.0,1,0.050551170612706045,4.770998239517212,"1,2,4,5,6,7,9,21,23,24",0.050551170612706045,0.050534638747258886,8.543262787452254e-06,0.050520079547327665,0.050551170612706045,0.0461855826499823,0.050551170612706045,0.050551170612706045,0.0,0.004365587962723745
23,157055.jpg,dataset/BDS500/images/val\157055.jpg,PA2,10,30,100,42,1.0,1,0.050551170612706045,4.686021327972412,"1,2,4,5,6,7,9,14,23,24",0.050551170612706045,0.05053401312814651,7.897296766655918e-06,0.050520079547327665,0.050551170612706045,0.04699903009885648,0.050551170612706045,0.050551170612706045,0.0,0.0035521405138495624
23,157055.jpg,dataset/BDS500/images/val\157055.jpg,PA3,10,30,100,42,1.0,1,0.050551170612706045,4.74523138999939,"1,2,3,4,5,14,17,18,23,24",0.050551170612706045,0.05053401312814651,7.897296766655918e-06,0.050520079547327665,0.050551170612706045,0.0461855826499823,0.050551170612706045,0.050551170612706045,0.0,0.004365587962723745
23,157055.jpg,dataset/BDS500/images/val\157055.jpg,PA4,10,30,100,42,1.0,1,0.050551170612706045,4.597778558731079,"1,2,3,4,5,9,10,11,23,24",0.050551170612706045,0.05053401312814651,7.897296766655918e-06,0.050520079547327665,0.050551170612706045,0.04699903009885648,0.050551170612706045,0.050551170612706045,0.0,0.0035521405138495624
23,157055.jpg,dataset/BDS500/images/val\157055.jpg,PA5,10,30,100,42,1.0,1,0.04929181590438063,9.318641662597656,"1,2,3,4,6,46,239,242,251,254",0.04929181590438063,0.04905905732870278,0.00011409780026177013,0.04889418228607031,0.04929181590438063,0.047493540440732826,0.04929181590438063,0.04929181590438063,0.0,0.0017982754636478027
24,159008.jpg,dataset/BDS500/images/val\159008.jpg,PA1,10,30,100,42,1.0,1,0.04951247049455562,4.440928220748901,"65,68,73,76,77,84,85,96,97,100",0.04951247049455562,0.04876532005404055,0.00026548331786154753,0.04833374477325256,0.04951247049455562,0.0482033641554139,0.04951247049455562,0.049466064070511184,5.6836029848058096e-05,0.001309106339141719
24,159008.jpg,dataset/BDS500/images/val\159008.jpg,PA2,10,30,100,42,1.0,1,0.04847671901666399,4.401095390319824,"86,91,107,108,111,116,223,252,253,254",0.04847671901666399,0.04820131226451106,0.00016999520581018892,0.04781337794453734,0.04847671901666399,0.04819918113966852,0.04847671901666399,0.04847671901666399,0.0,0.0002775378769954706
24,159008.jpg,dataset/BDS500/images/val\159008.jpg,PA3,10,30,100,42,1.0,1,0.04851722924710645,4.288301467895508,"79,90,115,126,127,238,247,250,253,254",0.04851722924710645,0.04839111382824536,6.336846716870889e-05,0.048249660879682466,0.04851722924710645,0.0482033641554139,0.04851722924710645,0.04851722924710645,0.0,0.0003138650916925459
24,159008.jpg,dataset/BDS500/images/val\159008.jpg,PA4,10,30,100,42,1.0,1,0.048651705300235534,4.3350090980529785,"83,86,87,110,120,151,152,159,160,231",0.048651705300235534,0.04822966830312144,0.00018777534061102972,0.047932781442372,0.048651705300235534,0.04819918113966852,0.048651705300235534,0.048589136132444075,5.69863606644285e-05,0.00045252416056701383
24,159008.jpg,dataset/BDS500/images/val\159008.jpg,PA5,10,30,100,42,1.0,1,0.04870899101632273,9.310552835464478,"85,88,89,92,101,132,141,152,239,244",0.04870899101632273,0.04825585678637918,0.00015678652930463312,0.048100055288617355,0.04870899101632273,0.04821643141575918,0.04870899101632273,0.04870183121486925,1.2071480320226345e-05,0.0004925596005635469
25,160068.jpg,dataset/BDS500/images/val\160068.jpg,PA1,10,30,100,42,1.0,1,0.048627309089127636,4.722034931182861,"1,2,3,5,6,11,21,66,253,254",0.048627309089127636,0.04851005830379241,8.083087845840146e-05,0.048338736541656005,0.048627309089127636,0.04760233598178325,0.048627309089127636,0.04861471248746714,6.984921349655466e-06,0.0010249731073443888
25,160068.jpg,dataset/BDS500/images/val\160068.jpg,PA2,10,30,100,42,1.0,1,0.04814827501006351,4.489877223968506,"1,98,199,226,231,250,251,252,253,254",0.04814827501006351,0.04808604819719023,3.475653345493018e-05,0.04802627083869247,0.04816363345675499,0.047250897086505594,0.04814827501006351,0.04814827501006351,0.0,0.0008973779235579155
25,160068.jpg,dataset/BDS500/images/val\160068.jpg,PA3,10,30,100,42,1.0,1,0.048621847717531794,4.678457498550415,"1,2,3,15,19,68,251,252,253,254",0.048621847717531794,0.04853747224840813,6.687530399946808e-05,0.048324285044225444,0.048621847717531794,0.04760233598178325,0.048621847717531794,0.048621847717531794,0.0,0.0010195117357485461
25,160068.jpg,dataset/BDS500/images/val\160068.jpg,PA4,10,30,100,42,1.0,1,0.04864209038864863,4.458098411560059,"2,3,4,5,10,18,19,66,253,254",0.04864209038864863,0.048523306081363,9.733121639000615e-05,0.04827941321501843,0.04864209038864863,0.047250897086505594,0.04864209038864863,0.04864209038864863,0.0,0.0013911933021430387
25,160068.jpg,dataset/BDS500/images/val\160068.jpg,PA5,10,30,100,42,1.0,1,0.04865407890841349,9.025866270065308,"2,3,4,5,6,7,17,18,67,254",0.04865407890841349,0.048552603002209836,9.895609932007887e-05,0.04820909661373661,0.04865438342928714,0.047607542843610365,0.04865407890841349,0.04865407890841349,0.0,0.0010465360648031219
26,16077.jpg,dataset/BDS500/images/val\16077.jpg,PA1,10,30,100,42,1.0,1,0.04843281306636789,4.484565496444702,"1,2,3,5,11,13,37,240,243,244",0.04843281306636789,0.0481964181192071,0.00012779900905671247,0.0478978969833707,0.04843281306636789,0.04619659461477786,0.04843281306636789,0.04843097651959048,9.182733887030947e-07,0.0022362184515900274
26,16077.jpg,dataset/BDS500/images/val\16077.jpg,PA2,10,30,100,42,1.0,1,0.0483922567998977,4.768907308578491,"1,3,4,5,6,7,8,40,229,233",0.0483922567998977,0.04837102662262013,4.111264292225374e-05,0.04828515413666541,0.0484639804570735,0.04750683779797524,0.0483922567998977,0.04839225679989769,6.938893903907228e-18,0.0008854190019224606
26,16077.jpg,dataset/BDS500/images/val\16077.jpg,PA3,10,30,100,42,1.0,1,0.04848358708202591,4.612094163894653,"1,2,5,6,7,9,10,11,39,228",0.04848358708202591,0.04845708688475024,1.3668905085731771e-05,0.04842843892952316,0.04848358708202591,0.04619659461477786,0.04848358708202591,0.048483587082025915,6.938893903907228e-18,0.0022869924672480474
26,16077.jpg,dataset/BDS500/images/val\16077.jpg,PA4,10,30,100,42,1.0,1,0.04848578148859555,4.473064422607422,"1,2,3,4,6,8,9,10,39,230",0.04848578148859555,0.04845147485272573,2.0172938115988005e-05,0.0484145714178147,0.04848578148859555,0.04750683779797524,0.04848578148859555,0.04848578148859555,0.0,0.0009789436906203139
26,16077.jpg,dataset/BDS500/images/val\16077.jpg,PA5,10,30,100,42,1.0,1,0.048507344908521266,9.002346992492676,"1,2,3,4,5,6,7,8,41,228",0.048507344908521266,0.04846965738645084,1.5256143074079359e-05,0.04843687947799718,0.048507344908521266,0.047183976396294056,0.048507344908521266,0.048507344908521266,0.0,0.0013233685122272104
27,163085.jpg,dataset/BDS500/images/val\163085.jpg,PA1,10,30,100,42,1.0,1,0.04730823652967761,4.266749858856201,"1,2,3,6,7,86,251,252,253,254",0.04730823652967761,0.047170865522774066,5.4608706630394236e-05,0.047064623911688974,0.04730823652967761,0.045954306711136775,0.04730823652967761,0.04730823652967762,6.938893903907228e-18,0.001353929818540836
27,163085.jpg,dataset/BDS500/images/val\163085.jpg,PA2,10,30,100,42,1.0,1,0.0473012836026369,4.382672071456909,"1,2,3,4,87,250,251,252,253,254",0.0473012836026369,0.04721609044776433,4.180903249389359e-05,0.047133016806757536,0.0473012836026369,0.045954306711136775,0.0473012836026369,0.0473012836026369,0.0,0.0013469768915001235
27,163085.jpg,dataset/BDS500/images/val\163085.jpg,PA3,10,30,100,42,1.0,1,0.04728627574440454,4.288232326507568,"1,2,3,6,7,8,83,252,253,254",0.04728627574440454,0.047153166603436034,5.968708895807697e-05,0.04701639281739454,0.04728627574440454,0.045954306711136775,0.04728627574440454,0.04728627574440454,0.0,0.0013319690332677658
27,163085.jpg,dataset/BDS500/images/val\163085.jpg,PA4,10,30,100,42,1.0,1,0.047338528970453576,4.3217856884002686,"1,2,9,15,18,19,90,252,253,254",0.047338528970453576,0.04722885148542451,4.1385929746643035e-05,0.04715041589460935,0.047338528970453576,0.045954306711136775,0.047338528970453576,0.04733027944308636,1.0109486535231126e-05,0.0013842222593168016
27,163085.jpg,dataset/BDS500/images/val\163085.jpg,PA5,10,30,100,42,1.0,1,0.04740063562233374,8.88167405128479,"1,4,5,8,14,17,18,89,253,254",0.04740063562233374,0.047242200047284744,6.379276002644041e-05,0.0471419122699005,0.04740063562233374,0.04596177597495222,0.04740063562233374,0.047400635622333744,6.938893903907228e-18,0.0014388596473815171
28,167062.jpg,dataset/BDS500/images/val\167062.jpg,PA1,10,30,100,42,1.0,1,0.04340105615562147,4.477453708648682,"51,67,68,72,79,91,145,150,243,248",0.04340105615562147,0.04311473642609751,0.00021408885175836938,0.042766726805963724,0.04341994116361195,0.04181753667412295,0.04340105615562147,0.04339342899651706,6.455732337922258e-06,0.0015835194814985201
28,167062.jpg,dataset/BDS500/images/val\167062.jpg,PA2,10,30,100,42,1.0,1,0.04444382233698631,4.449993371963501,"2,98,111,194,213,242,247,250,251,254",0.04444382233698631,0.04154891968248102,0.0015743337898194464,0.038483349050143674,0.04444382233698631,0.04202240171232634,0.04444382233698631,0.04444382233698631,0.0,0.00242142062465997
28,167062.jpg,dataset/BDS500/images/val\167062.jpg,PA3,10,30,100,42,1.0,1,0.04361234321250388,4.502067804336548,"55,64,83,103,106,115,122,162,251,252",0.04361234321250388,0.04081932761639438,0.00197037162850198,0.03769437443163686,0.04361234321250388,0.04181753667412295,0.04361234321250388,0.043568528398525166,1.557536963382743e-05,0.001794806538380933
28,167062.jpg,dataset/BDS500/images/val\167062.jpg,PA4,10,30,100,42,1.0,1,0.04430198901184122,4.617910385131836,"53,72,77,85,124,146,190,250,251,254",0.04430198901184122,0.04175844734444318,0.0016085693468373588,0.03820040071245372,0.04430198901184122,0.04202240171232634,0.04430198901184122,0.04429848271215537,1.753149842928514e-06,0.0022795872995148847
28,167062.jpg,dataset/BDS500/images/val\167062.jpg,PA5,10,30,100,42,1.0,1,0.04469944256481414,9.24148678779602,"53,54,73,102,182,211,247,250,251,254",0.04469944256481414,0.04200108255683973,0.001615472903298441,0.03856791971432778,0.04469944256481414,0.042997902490096176,0.04469944256481414,0.04469944256481413,6.938893903907228e-18,0.0017015400747179624
29,167083.jpg,dataset/BDS500/images/val\167083.jpg,PA1,10,30,100,42,1.0,1,0.046708186434277064,4.3383142948150635,"62,89,98,101,110,113,134,145,170,221",0.046708186434277064,0.046249228006029125,0.00014702983414960257,0.04605735541278343,0.046708186434277064,0.04629498729246994,0.046708186434277064,0.046689129209749866,6.352408175732543e-06,0.0004131991418071246
29,167083.jpg,dataset/BDS500/images/val\167083.jpg,PA2,10,30,100,42,1.0,1,0.047979227259860625,4.773286581039429,"216,224,227,228,243,244,247,248,251,252",0.047979227259860625,0.04734723207879251,0.00024161630397027552,0.04700049444233886,0.047979227259860625,0.04628765076288638,0.047979227259860625,0.04797922725986063,6.938893903907228e-18,0.0016915764969742467
29,167083.jpg,dataset/BDS500/images/val\167083.jpg,PA3,10,30,100,42,1.0,1,0.04691668952062163,4.632008790969849,"69,72,73,80,81,112,125,144,201,232",0.04691668952062163,0.046134315469986045,0.00023400861622369047,0.045727473546989965,0.04691668952062163,0.04629498729246994,0.04691668952062163,0.04680518219429966,5.1591393358445386e-05,0.0006217022281516868
29,167083.jpg,dataset/BDS500/images/val\167083.jpg,PA4,10,30,100,42,1.0,1,0.046912942338023005,4.535761117935181,"63,140,143,144,147,152,207,242,247,254",0.046912942338023005,0.046361049417319854,0.0002233547400684544,0.04588064237492529,0.046912942338023005,0.04628765076288638,0.046912942338023005,0.04688190533803986,1.5518499991573622e-05,0.0006252915751366259
29,167083.jpg,dataset/BDS500/images/val\167083.jpg,PA5,10,30,100,42,1.0,1,0.04774952255071477,9.673425674438477,"213,218,220,221,227,234,235,242,243,246",0.04774952255071477,0.047529117744371505,0.00010532443422507884,0.04737611916512642,0.04774952255071477,0.04630382254166957,0.04774952255071477,0.047749148666328636,7.477687722579064e-07,0.0014457000090451963
30,170057.jpg,dataset/BDS500/images/val\170057.jpg,PA1,10,30,100,42,1.0,1,0.04696996532829503,4.487131118774414,"1,2,3,5,6,8,9,92,253,254",0.04696996532829503,0.04693525246648892,1.8078396018743994e-05,0.04689321760793559,0.04696996532829503,0.04611968604968067,0.04696996532829503,0.04696804328973168,2.3540068730811886e-06,0.0008502792786143631
30,170057.jpg,dataset/BDS500/images/val\170057.jpg,PA2,10,30,100,42,1.0,1,0.04686254479559439,4.7860472202301025,"2,3,5,7,8,11,12,19,20,203",0.04686254479559439,0.04679503085954845,3.312303835196467e-05,0.04674397474486765,0.04686254479559439,0.04660345253222644,0.04686254479559439,0.046855505787972415,4.6289404843594305e-06,0.00025909226336794794
30,170057.jpg,dataset/BDS500/images/val\170057.jpg,PA3,10,30,100,42,1.0,1,0.04697418802824966,4.721253871917725,"1,3,4,5,6,7,8,95,252,253",0.04697418802824966,0.04693902487437287,1.6859643200072802e-05,0.046899456183394264,0.04697418802824966,0.04611968604968067,0.04697418802824966,0.046973341303442454,1.0370218651108027e-06,0.0008545019785689903
30,170057.jpg,dataset/BDS500/images/val\170057.jpg,PA4,10,30,100,42,1.0,1,0.04687334437775388,4.564528942108154,"1,2,4,5,7,14,15,18,19,202",0.04687334437775388,0.0468015871242756,4.237690792674597e-05,0.046706773257280926,0.04687334437775388,0.04660345253222644,0.04687334437775388,0.04687334437775388,0.0,0.000269891845527441
30,170057.jpg,dataset/BDS500/images/val\170057.jpg,PA5,10,30,100,42,1.0,1,0.046975482008976444,9.787245988845825,"1,3,5,6,7,8,97,248,249,252",0.046975482008976444,0.04693984114322749,1.5914392966088232e-05,0.046902367162642206,0.046975482008976444,0.04611968604968067,0.046975482008976444,0.04697378229753509,8.498557206748635e-07,0.0008557959592957742
